Id,Char Id,Name,Cmd M,Cmd C,Move,Guard,Damage,Hits,Cancel,Startup,Active,Recovery,Total,Hit Adv,Block Adv,Body
1905,3,乱酔旋(2段目),,（酔いLv4以上）6HK > 4HK,un,,0,,,,,全体 75,75,,,"・酔いLv4で発動可能
・空振り時も派生可能
・動作中攻撃ボタンを入力するタイミングによって派生技の内容が変化する
・6-25F乱酔旋1へ派生可能
・31-55F乱酔旋2へ派生可能
・64-80F乱酔旋3へ派生可能"
1906,3,乱酔旋(3段目/即派生),,（酔いLv4以上）6HK > 4HK > P,un,上,850,,C,15,4,28,46,D,-12,・酔いLv4で発動可能
1907,3,乱酔旋(3段目/ディレイ派生),,（酔いLv4以上）6HK > 4HK > P,un,上,1200,3,C,4,25,27,55,D,-9,・酔いLv4で発動可能
1908,3,乱酔旋(3段目/大幅ディレイ派生),,（酔いLv4以上）6HK > 4HK > P,un,,0,,,,,全体 52,52,,,"・酔いLv4で発動可能
・ドライブゲージ10000回復"
1909,3,魔身,,22P,sp,,0,,,,,全体 50,50,,,"・49F目で酔いLv1上昇
・酔いLv4時ドライブゲージ5000回復
・ボタンホールドで動作継続を行い、ホールドした分だけ酔いLvが上昇する
・1段階ホールドした場合、全体動作が97Fとなる
・酔いLvが上昇すると、上昇したLvに応じてダメージ倍率が増加して、技が解放される
・酔いLv毎のダメージ倍率
・酔いLv090%
・酔いLv195%
・酔いLv2100%
・酔いLv3105%
・酔いLv4110%
・※絶唱魔身中は酔いLv4であるが、ダメージ倍率は105%となる"
1910,3,弱 流酔拳(1段目),,236LP,sp,上,350,,SA3,13,2,24,38,-1,-6,
1911,3,[酔いレベル4]弱 流酔拳(1段目),,236LP,sp,上,400,2,SA3,13,14,19,45,1,-3,・酔いLv4で発動可能
1912,3,中 流酔拳(1段目),,236MP,sp,上,400,,SA3,16,2,24,41,-1,-6,
1913,3,[酔いレベル4]中 流酔拳(1段目),,236MP,sp,上,500,2,SA3,16,14,19,48,1,-3,・酔いLv4で発動可能
1914,3,強 流酔拳(1段目),,236HP,sp,上,450,,SA3,19,2,24,44,-1,-6,
1915,3,[酔いレベル4]強 流酔拳(1段目),,236HP,sp,上,600,2,SA3,19,14,19,51,1,-3,・酔いLv4で発動可能
1916,3,OD 流酔拳(1段目),,236PP,sp,上,450,,SA2,13,2,24,38,1,-3,
1917,3,[酔いレベル4]OD 流酔拳(1段目),,236PP,sp,上,600,2,SA2,13,11,19,42,3,-3,・酔いLv4で発動可能
1918,3,弱 流酔拳(2段目),,236LP > 6P,sp,上,350,,,13,2,28,42,-3,-13,・空振り時も派生可能
1919,3,中 流酔拳(2段目),,236MP > 6P,sp,上,400,,,16,2,28,45,-3,-11,・空振り時も派生可能
1920,3,強 流酔拳(2段目),,236HP > 6P,sp,上,450,,,19,2,28,48,-3,-9,・空振り時も派生可能
1921,3,[酔いレベル4]流酔拳(2段目),,236P > 6P,sp,上,450,2,,15,9,27,50,-2,-10,・酔いLv4で発動可能
1922,3,OD 流酔拳(2段目),,236PP > 6P,sp,上,450,,,13,2,28,42,-3,-9,・空振り時も派生可能
1923,3,[酔いレベル4]OD 流酔拳(2段目),,236PP > 6P,sp,上,500,2,,15,9,27,50,-2,-10,・酔いLv4で発動可能
1924,3,弱 流酔拳(3段目),,236LP > 6P > 6P,sp,上,550,,,13,2,30,44,D,-17,・空振り時も派生可能
1925,3,中 流酔拳(3段目),,236MP > 6P > 6P,sp,上,600,,,16,2,30,47,D,-15,・空振り時も派生可能
1926,3,強 流酔拳(3段目),,236HP > 6P > 6P,sp,上,650,,,19,2,30,50,D,-13,・空振り時も派生可能
1927,3,[酔いレベル4]流酔拳(3段目),,236P > 6P > 6P,sp,上,600,3,,16,25,28,68,D,-14,・酔いLv4で発動可能
1928,3,OD 流酔拳(3段目),,236PP > 6P > 6P,sp,上,750,,,13,2,30,44,D,-13,・空振り時も派生可能
1929,3,[酔いレベル4]OD 流酔拳(3段目),,236PP > 6P > 6P,sp,上,700,3,,16,25,28,68,D,-14,・酔いLv4で発動可能
1930,3,弱 流酔脚(2段目),,236LP > 6K,sp,上,250,,,14,2,32,47,-7,-15,
1931,3,中 流酔脚(2段目),,236MP > 6K,sp,上,300,,,17,2,32,50,-7,-15,
1932,3,強 流酔脚(2段目),,236HP > 6K,sp,上,300,,,20,2,32,53,-7,-15,
1933,3,OD 流酔脚(2段目),,236PP > 6K,sp,上,350,,,14,2,32,47,-7,-15,
1934,3,弱 流酔脚(3段目),,236LP > 6K > 6K,sp,上,450,,,18,2,64,83,D,-49,"・55F目で酔いLv1上昇
・酔いLv4時ドライブゲージ10000回復"
1935,3,中 流酔脚(3段目),,236MP > 6K > 6K,sp,上,500,,,21,2,64,86,D,-49,"・59F目で酔いLv1上昇
・酔いLv4時ドライブゲージ10000回復"
1936,3,強 流酔脚(3段目),,236HP > 6K > 6K,sp,上,550,,,24,2,64,89,D,-49,"・62F目で酔いLv1上昇
・酔いLv4時ドライブゲージ10000回復"
1937,3,OD 流酔脚(3段目),,236PP > 6K > 6K,sp,上,600,,,18,2,64,83,D,-49,"・56F目で酔いLv1上昇
・酔いLv4時ドライブゲージ10000回復"
1938,3,弱 酔疾歩,,214LP,sp,上,900,,SA3,17,9,17,42,D,-6,
1939,3,中 酔疾歩,,214MP,sp,上,1000,,SA3,20,9,17,45,D,-6,
1940,3,強 酔疾歩,,214HP,sp,上,1200,,SA3,25,9,16,49,D,-3,
1941,3,OD 酔疾歩,,214PP,sp,上,1100,,SA2,20,9,15,43,D,-1,・パニッシュカウンター時のみ壁やられ
1942,3,弱 張弓腿,,623LK,sp,上,1000,2,,5,46,55,105,D,-45,"・1-12F空中判定の攻撃に対して無敵
・※2段目以降は初段ヒット時のみ派生"
1943,3,中 張弓腿,,623MK,sp,上,1200,2,,8,36,53,96,D,-43,"・1-14F空中判定の攻撃に対して無敵
・※2段目以降は初段ヒット時のみ派生"
1944,3,強 張弓腿,,623HK,sp,上,1400,3,,10,48,53,110,D,-43,"・1-16F空中判定の攻撃に対して無敵
・※2段目以降は初段ヒット時のみ派生"
1945,3,OD 張弓腿,,623KK,sp,上,1500,3,,6,46,53,104,D,-43,"・1-9F完全無敵
・10-12F空中判定の攻撃に対して無敵
・※2段目以降は初段ヒット時のみ派生"
1946,3,弱 無影蹴,,（酔いLv1以上）（前ジャンプ中に）214LK,sp,上,1000,2,,11,1,着地後13,24,D,,・酔いLv1以上で発動可能
1947,3,中 無影蹴,,（酔いLv1以上）（前ジャンプ中に）214MK,sp,上,1000,2,,11,1,着地後13,24,D,,・酔いLv1以上で発動可能
1948,3,強 無影蹴,,（酔いLv1以上）（前ジャンプ中に）214HK,sp,上,1000,2,,11,1,着地後13,24,D,,・酔いLv1以上で発動可能
1949,3,OD 無影蹴,,（酔いLv1以上）（前ジャンプ中に）214KK,sp,上,800,2,,11,1,着地後13,24,D,,・酔いLv1以上で発動可能
1950,3,弱 爆廻,,（酔いLv2以上）236LK,sp,上,1400,4,SA3,18,26,24,67,D,-12,"・酔いLv2以上で発動可能
・3-24F飛び道具に対して無敵
・最終段のみSA3/CAでキャンセル可能"
1951,3,中 爆廻,,（酔いLv2以上）236MK,sp,上,1600,6,SA3,22,38,31,90,D,-16,"・酔いLv2以上で発動可能
・4-26F飛び道具に対して無敵
・最終段のみSA3/CAでキャンセル可能"
1952,3,強 爆廻,,（酔いLv2以上）236HK,sp,上,1800,7,SA3,26,67,32,124,D,-17,"・酔いLv2以上で発動可能
・5-33F飛び道具に対して無敵
・最終段のみSA3/CAでキャンセル可能"
1953,3,OD 爆廻,,（酔いLv2以上）236KK,sp,上,2000,10,SA2,21,80,62,162,D,-46,"・3-28F飛び道具に対して無敵
・7段目のみSA3/CAでキャンセル可能"
1954,3,点辰,,（酔いLv3以上）（近距離で）63214K,sp,投,0,,,8,2,52,61,8,,"・酔いLv3以上で発動可能
・※コンボの3段目以降に補正がかかる"
1955,3,OD 点辰,,（酔いLv3以上）（近距離で）63214KK,sp,投,650,,,8,2,52,61,D,,"・酔いLv3以上で発動可能
・ヒット時膝崩れ
・■クラシック操作
・パニッシュカウンター時個別ダメージ（784）
・■モダン操作時
・パニッシュカウンター時個別ダメージ（627）"
1956,3,疾歩仙掌,,（酔いLv4以上）214P > 6P,sp,上,900,,SA3,19,3,39,60,D,-23,・酔いLv4で発動可能
1957,3,OD 疾歩仙掌,,（酔いLv4以上）214PP > 6P,sp,上,1000,,SA2,19,3,39,60,D,-23,・酔いLv4で発動可能
1958,3,SA1 武麗禽,,236236K,sa,上,2200※1850,12,,8,126,74※107,207,D,-60※-93,"・1-12打撃・投げに対して無敵
・最低保障ダメージ30％
・カウンター/パニッシュカウンターで数値が変動しない
・※動作中に、下方向を入力し続けると性質が変化し、酔いLvが1上昇する。"
1959,3,SA2 絶唱魔身,,214214P,sa,,0,,,,,全体 6,6,,,"・発動後、一定時間酔いLv4状態となる
・（ただし、ダメージ倍率は105%）
・効果時間900F
・酔いLv4時に発動するとドライブゲージ30000回復"
1960,3,SA3 月牙叉炮,,236236P,sa,上,2600,2,,10,19,42,70,D,-27,"・1-12F完全無敵
・最低保障ダメージ50％
・カウンター/パニッシュカウンターで数値が変動しない
・ハードノックダウン
・※必殺技キャンセル時のみ適用"
1961,3,CA 月牙叉炮,,（体力25%以下で）236236P,sa,上,4500,2,,10,19,42,70,D,-27,"・1-12F完全無敵
・最低保障ダメージ50％
・カウンター/パニッシュカウンターで数値が変動しない
・ハードノックダウン
・※必殺技キャンセル時のみ適用"
1962,3,背剪手,,（近距離で）N or 6LPLK,th,投,1200,,,5,3,23,30,D,,"・パニッシュカウンター時以下の性能変化
・ダメージ2040
・SAゲージ4000増加
・ハードノックダウン
・※動作中ボタンホールドで性質が変化し、酔いLvが1上昇する。"
1963,3,転輪衝,,（近距離で）4LPLK,th,投,1200,,,5,3,23,30,D,,"・パニッシュカウンター時以下の性能変化
・ダメージ2040
・SAゲージ4000増加
・ハードノックダウン"
1964,3,前方ステップ,,66,ds,,0,,,,,全体 19,19,,,
1965,3,後方ステップ,,44,ds,,0,,,,,全体 23,23,,,・1-15F投げ無敵
1966,3,ドライブインパクト(独尊撃),,HPHK,ds,上,800,,,26,2,35,62,D,-3,"・1-27F アーマー判定（2回）
・パニッシュカウンター、もしくはアーマー成立後にヒットで以下の性能変化
・地上ヒット膝崩れ
・空中ヒットきりもみダウン
・SAゲージ3000増加"
1967,3,ドライブリバーサル(空掃腿),,（ガード中 or ドライブパリィ成立中に）6HPHK,ds,上,500,,,20,3,26,48,D,-8,"・リカバリアブルダメージ
・1～22F完全無敵
・ヒット時硬直が5F増加"
1968,3,ドライブパリィ,,MPMK,ds,,0,,※1,1,12,33,45,,,"・※1 動作の4F目からドライブラッシュでキャンセル可
・※2 ボタンホールドでパリィの持続を延長可
・硬直部分はガードのみ可
・動作中常に被パニッシュカウンター判定"
1969,3,ジャストパリィ(打撃),,MPMK,ds,,0,,,1,,1,,,,"・パリィを入力したフレーム、もしくはその次のフレームで攻撃を受けると成立する
・硬直終了から5Fの間完全無敵
・（パリィを継続した場合は無敵にならない）
・ジャストパリィを取られた側はキャンセルが出来なくなり、動作終了まで強制パニッシュカウンター"
1970,3,ジャストパリィ(飛び道具),,MPMK,ds,,0,,,1,,10,,,,"・パリィを入力したフレーム、もしくはその次のフレームで攻撃を受けると成立する
・暗転演出が入らない
・ジャストパリィを取られた側はキャンセルが出来なくなり、動作終了まで強制パニッシュカウンター"
1971,3,パリィドライブラッシュ,,（ドライブパリィ中に）66,ds,,0,,※,,,全体 45,45,,,"・暗転10F
・※動作9F目から攻撃行動にキャンセル可
・24F目からパリィ以外の行動でキャンセル可"
1972,3,キャンセルドライブラッシュ,,（必殺技キャンセル可能な攻撃ヒット中に）66 or (N or 6)MPMK,ds,,0,,※,,,全体 46,46,,,"・暗転9F
・※動作10F目から攻撃行動にキャンセル可
・25F目からパリィ以外の行動でキャンセル可"
1973,4,立ち弱P,,5LP,no,上,300,,C,4,3,7,13,5,-3,・連打キャンセル対応
1974,4,立ち弱K,,5LK,no,上,300,,C,5,3,10,17,2,-2,
1975,4,立ち中P,,5MP,no,上,600,,C,5,4,10,18,6,1,
1976,4,立ち中K,,5MK,no,上,500,,C,7,4,16,26,4,-2,
1977,4,立ち強P,,5HP,no,上,800,,※,13,3,20,35,2,-3,・ヒット・ガード時、行雲流水でキャンセル可能
1978,4,立ち強K,,5HK,no,上,900,,※,14,3,18,34,4,0,"・ヒット・ガード時、行雲流水でキャンセル可能
・空中ヒット時吹き飛びダウン"
1979,4,しゃがみ弱P,,2LP,no,上,300,,C,4,3,7,13,4,-2,・連打キャンセル対応
1980,4,しゃがみ弱K,,2LK,no,下,200,,C,4,2,10,15,0,-2,・連打キャンセル対応
1981,4,しゃがみ中P,,2MP,no,上,600,,C,6,4,13,22,4,-2,
1982,4,しゃがみ中K,,2MK,no,下,500,,C,7,3,19,28,-2,-6,
1983,4,しゃがみ強P,,2HP,no,上,900,2,C,11,13,18,41,1,-3,"・強制立ち効果
・初段のみ空中ヒット時吹き飛びダウン"
1984,4,しゃがみ強K,,2HK,no,下,900,,※,9,6,19,33,D,-7,"・※ヒット・ガード時、行雲流水でキャンセル可能
・カウンター/パニッシュカウンター時ダウン時間延長
・空中ヒット時吹き飛びダウン"
1985,4,ジャンプ弱P,,（ジャンプ中に）LP,ju,中,300,,,4,10,着地後3,16,,,
1986,4,ジャンプ弱K,,（ジャンプ中に）LK,ju,中,300,,,4,8,着地後3,14,,,
1987,4,ジャンプ中P,,（ジャンプ中に）MP,ju,中中,600,2,C,7,15,着地後3,24,,,・空中ヒット時吹き飛びダウン
1988,4,ジャンプ中K,,（ジャンプ中に）MK,ju,中,500,,,6,5,着地後3,13,,,・めくり性能
1989,4,ジャンプ強P,,（ジャンプ中に）HP,ju,中,800,,,9,6,着地後3,17,,,・空中ヒット時吹き飛びダウン
1990,4,ジャンプ強K,,（ジャンプ中に）HK,ju,中,800,,,8,7,着地後3,17,,,
1991,4,垂直ジャンプ強K,,（垂直ジャンプ中に）HK,no,中,800,,,8,5,着地後3,15,,,・めくり性能
1992,4,追突拳,,4or6MP,un,上,600,,C,7,3,15,24,2,-3,
1993,4,発勁,,4HP,un,上,800,,C,8,6,14,27,5,-1,
1994,4,水蓮掌,,3HP,un,中,800,,※,21,4,14,38,1,-2,・※ヒット・ガード時、行雲流水でキャンセル可能
1995,4,翼旋脚,,6HK,un,上,800,,※,16,2,23,40,-1,-4,"・※ヒット・ガード時、行雲流水でキャンセル可能
・パニッシュカウンター時膝崩れ
・空中パニッシュカウンター時吹き飛びダウン"
1996,4,鶴脚落,,3HK,un,中,800,,,37,2,1+着地後12,51,7,3,"・めくり性能
・空中ヒット時吹き飛びダウン
・7～39F空中判定"
1997,4,鷹爪脚(1段目),,（ジャンプ中に）2MK,un,上,300,,C,3,11,着地後3,16,,,"・めくり性能
・空中ヒット時吹き飛びダウン"
1998,4,鷹爪脚(2段目),,（ジャンプ中に）2MK > 2MK,un,上,300,,C,6,11,着地後3,19,,,"・めくり性能
・空中ヒット時吹き飛びダウン"
1999,4,鷹爪脚(3段目),,（ジャンプ中に）2MK > 2MK > 2MK,un,上,500,,C,6,11,着地後3,19,,,"・めくり性能
・空中ヒット時吹き飛びダウン"
2000,4,鷹嘴連拳,,（ジャンプ中に）HP > HP,un,中,500,,,6,4,着地後3,12,,,・空中ヒット時吹き飛びダウン
2001,4,行雲流水,,214P,un,,0,,,,,全体 89,89,,,"・必殺技キャンセル可能な通常技・特殊技からキャンセル発動可能
・「行雲流水」中に、再度同じコマンドを入力する事で動作を中断可
・動作15F～各種派生技にキャンセル可能・ガード可能
・下方向を入力し続けると動作を継続する"
2002,4,蘭華,,（行雲流水中に）LP,un,上,500,,C,5,5,※17,26,※-3,※-4,"・※行雲流水を継続した場合の数値
・硬直17F以降はガード可能"
2003,4,這蛇突,,（行雲流水中に）MP,un,下,750,,,11,7,※20,37,D,※-11,"・※行雲流水を継続した場合の数値
・硬直20F目はガード可能な硬直"
2004,4,蓮掌,,（行雲流水中に）HP,un,※中上,900,2,C,23,10,19,51,2,-3,・※初段が空振り時のみ2段目が中段判定
2005,4,前突,,（行雲流水中に）LK,un,下,500,,C,8,5,※13,25,※-1,※-5,"・※行雲流水を継続した場合の数値
・硬直13F目はガード可能な硬直"
2006,4,仙風,,（行雲流水中に）MK,un,下,800,,C,10,5,※28,42,※-6,※-10,"・※行雲流水を継続した場合の数値
・硬直28F目はガード可能な硬直"
2007,4,天空脚,,（行雲流水中に）HK,un,上,700,,※,8,5,24,36,D,-9,・※ヒット時のみジャンプキャンセル可能
2008,4,弱 気功拳,,[4]6LP,sp,上・弾,600,,SA3,15,90,全体 47,47,-3,-7,
2009,4,中 気功拳,,[4]6MP,sp,上・弾,600,,SA3,12,55,全体 45,45,-3,-7,
2010,4,強 気功拳,,[4]6HP,sp,上・弾,600,,SA3,11,25,全体 43,43,-2,-6,
2011,4,OD 気功拳,,[4]6PP,sp,上・弾,800,,SA2,11,,全体 39,39,0,5,
2012,4,弱 百裂脚,,236LK,sp,上,800,3,SA3,8,16,20,43,3,-8,・2段目のみSA3/CAでキャンセル可能
2013,4,中 百裂脚,,236MK,sp,上,900,4,SA3,14,21,22,56,3,-8,・3段目のみSA3/CAでキャンセル可能
2014,4,強 百裂脚,,236HK,sp,上,1000,5,SA3,23,25,15,62,D,-3,・4段目のみSA3/CAでキャンセル可能
2015,4,OD 百裂脚,,236KK,sp,上,800,5,SA2,8,26,21,54,3,-3,"・5段目のみSA2/SA3/CAでキャンセル可能
・ヒット・ガード時に百裂連脚に派生可能"
2016,4,百裂連脚,,（OD百裂脚後に）KK,sp,上,700,5,,11,1,25,36,D,-13,
2017,4,弱 空中百裂脚,,（垂直 or 前ジャンプ中に）236LK,sp,上,900,3,,8,14,着地後15,36,,,"・しゃがみには当たらない
・空振り時硬直3F増加"
2018,4,中 空中百裂脚,,（垂直 or 前ジャンプ中に）236MK,sp,上,1000,4,,10,21,着地後15,45,,,"・しゃがみには当たらない
・空振り時硬直3F増加"
2019,4,強 空中百裂脚,,（垂直 or 前ジャンプ中に）236HK,sp,上,1100,5,,12,24,着地後15,50,,,"・しゃがみには当たらない
・空振り時硬直3F増加"
2020,4,OD 空中百裂脚,,（垂直 or 前ジャンプ中に）236KK,sp,上,1600,6,,6,26,着地後5,36,,,・しゃがみには当たらない
2021,4,弱 スピニングバードキック,,[2]8LK,sp,上,1000,3,,9,18,6+着地後24,56,D,-18,・8～32F空中判定
2022,4,中 スピニングバードキック,,[2]8MK,sp,上,1200,5,,16,33,8+着地後21,77,D,-17,・15～56F空中判定
2023,4,強 スピニングバードキック,,[2]8HK,sp,上,1400,7,,21,45,8+着地後22,95,D,-18,・19～73F空中判定
2024,4,OD スピニングバードキック,,[2]8KK,sp,上,800,7,,16,40,8+着地後15,78,D,-12,・14～63F空中判定
